D1060  ACCIONES DE INCONSTITUCIONALIDAD Y CONTROVERSIAS CONSTITUCIONALES
I1175  ACTIVIDADES EXTRACURRICULARES
I8638  ACTUALIDADES EN SALUD
I9000  ACTUALIDADES EN SALUD
EC122  ACUICULTURA
EC122  ACUICULTURA
ADMI  AD127
ADMI  AD128
ADMI  AD132
ADMI  AD135
ADMI  AD145
ADMI  AD535
ADMI  AD536
ADMI  AD537
I3339  ADMINISTRACION
ID204  ADMINISTRACION
AD100  ADMINISTRACION AGRICOLA
AD101  ADMINISTRACION CONTEMPORANEA
AD103  ADMINISTRACION DE EMPRESAS AGROINDUSTRIALES
AD105  ADMINISTRACION DE EMPRESAS GANADERAS
PS109  ADMINISTRACION DE EMPRESAS PECUARIAS
PS109  ADMINISTRACION DE EMPRESAS PECUARIAS
PS110  ADMINISTRACION DE EXPLOTACIONES AGRICOLAS
PS111  ADMINISTRACION DE EXPLOTACIONES AVICOLAS
PS112  ADMINISTRACION DE EXPLOTACIONES DE BOVINOS
PS113  ADMINISTRACION DE EXPLOTACIONES DE LA FAUNA SILVESTRE
PS115  ADMINISTRACION DE EXPLOTACIONES PORCICOLAS
AD106  ADMINISTRACION DE GRANJAS AVICOLAS
AD107  ADMINISTRACION DE GRANJAS PORCINAS
AD108  ADMINISTRACION DE HOSPITALES
CS148  ADMINISTRACION DE HOSPITALES
D1092  ADMINISTRACION DE JUSTICIA Y RESPONSABILIDAD INTERNACIONAL
I8560  ADMINISTRACION DE LA CALIDAD EN LOS SERVICIOS DE SALUD
MN101  ADMINISTRACION DE LA FUERZA DE VENTAS
MN579  ADMINISTRACION DE LA FUERZA DE VENTAS (N)
AD109  ADMINISTRACION DE LA MICRO Y PEQUEÑA EMPRESA
AD111  ADMINISTRACION DE LA PRODUCCION Y LA TECNOLOGIA
P0605  ADMINISTRACION DE LOS RECURSOS PARA LA SALUD
I3394  ADMINISTRACION DE LOS SERVICIOS DE EMERGENCIAS
EA631  ADMINISTRACION DE LOS SERVICIOS DE ENFERMERIA
P0604  ADMINISTRACION DE LOS SERVICIOS DE SALUD
SP112  ADMINISTRACION DE LOS SERVICIOS DE SALUD
SP141  ADMINISTRACION DE LOS SERVICIOS DE SALUD
P0027  ADMINISTRACION DE MERCADOTECNIA
MN102  ADMINISTRACION DE NEGOCIOS INTERNACIONALES
P0028  ADMINISTRACION DE OPERACIONES
MC522  ADMINISTRACION DE OPERACIONES
D0843  ADMINISTRACION DE OPERACIONES
CS138  ADMINISTRACION DE PROGRAMAS DE NUTRICION
P0026  ADMINISTRACION DE RECURSOS HUMANOS
PS116  ADMINISTRACION DE RECURSOS HUMANOS
RH102  ADMINISTRACION DE RECURSOS HUMANOS
CS607  ADMINISTRACION DE RECURSOS PARA LA SALUD
CS141  ADMINISTRACION DE SERVICIOS DE ALIMENTOS
AD114  ADMINISTRACION DE SERVICIOS MUNICIPALES
AD115  ADMINISTRACION DE SOCIEDADES COOPERATIVAS
FN100  ADMINISTRACION DEL CAPITAL Y FUENTES DE FINANCIAMIENTO
EA632  ADMINISTRACION DEL TIEMPO EN LOS SERVICIOS DE ENFERMERIA
CS608  ADMINISTRACION EDUCATIVA
C0058  ADMINISTRACION EN ENFERMERIA
EA101  ADMINISTRACION EN LOS SERVICIOS DE ENFERMERIA
AD117  ADMINISTRACION ESTRATEGICA
P0036  ADMINISTRACION ESTRATEGICA
MN103  ADMINISTRACION ESTRATEGICA DE LOS MERCADOS
P0025  ADMINISTRACION FINANCIERA
FN101  ADMINISTRACION FINANCIERA
FN502  ADMINISTRACION FINANCIERA
I5099  ADMINISTRACION FINANCIERA
CS100  ADMINISTRACION GENERAL
AD118  ADMINISTRACION HOTELERA
AD119  ADMINISTRACION I
I0942  ADMINISTRACION I
AD120  ADMINISTRACION II
D1028  ADMINISTRACION PUBLICA
D1068  ADMINISTRACION PUBLICA DEL AMBIENTE
AD124  ADMINISTRACION SILVICOLA
SH127  ADMINISTRACION TURISTICA I
SH128  ADMINISTRACION TURISTICA II
EA143  ADMINISTRACION Y GESTION DE LA CALIDAD DE ENFERMERIA
I1243  AGRO-EXPORTACION
BZ154  AGROSTOLOGIA
BC120  ALGEBRA LINEAL
I8673  ALIMENTACION
I9011  ALIMENTACION
CS142  ALIMENTACION INSTITUCIONAL
I8862  ALIMENTACION Y NUTRICION APLICADA A POBLACIONES
I8879  ALIMENTACION Y NUTRICION EN EL ADULTO MAYOR
I8829  ALIMENTACION Y SALUD PUBLICA
CJ537  AMBIENTE LEGAL DE LAS ORGANIZACIONES
DP106  AMPARO
DS108  AMPARO AGRARIO
D1127  AMPARO EN MATERIA ADMINISTRATIVA
D1126  AMPARO EN MATERIA CIVIL
D1125  AMPARO EN MATERIA PENAL
D1032  AMPARO I
D1033  AMPARO II
D1065  AMPARO LABORAL
